customer_id,signup_date,region,acquisition_channel,age,newsletter_opt_in,loyalty_member,support_tickets_12m,avg_satisfaction_score
108172,2024-09-18,Yorkshire,Paid Search,41.0,False,True,1,3.1
108173,2024-02-09,South West,Social,19.0,True,False,0,4.0
108174,2023-10-16,Yorkshire,Email,28.0,True,False,0,4.0
108175,2023-03-16,West Midlands,Referral,28.0,False,True,0,1.9
108176,2024-03-04,Scotland,Paid Search,23.0,False,False,1,3.8
108177,2025-01-24,Scotland,Paid Search,48.0,True,False,0,4.2
108178,2024-01-29,South West,Organic,18.0,True,False,0,3.8
108179,2024-05-29,North East,Social,54.0,False,True,2,5.0
108180,2023-03-28,South West,Email,,False,False,1,4.7
108181,2024-09-22,West Midlands,Email,35.0,True,False,0,
108182,2023-11-22,South East,Referral,53.0,True,False,3,4.0
108183,2023-09-27,Scotland,Paid Search,27.0,True,True,1,4.7
108184,2024-08-27,Wales,Affiliate,30.0,False,False,2,3.8
108185,2023-07-26,East of England,Affiliate,48.0,True,False,4,1.8
108186,2024-06-10,West Midlands,Paid Search,38.0,False,False,1,2.9
108187,2023-08-10,London,Organic,33.0,False,False,0,4.2
108188,2024-05-04,NORTH WEST,Email,40.0,False,False,2,5.0
108189,2025-01-24,South West,Organic,58.0,False,True,1,
108190,2025-01-24,East of England,Paid Search,58.0,True,False,0,4.8
108191,2023-01-29,Scotland,Organic,47.0,False,True,1,3.6
108192,2023-06-22,West Midlands,Social,36.0,False,False,0,5.0
108193,2023-08-30,South East,Referral,48.0,True,False,1,2.2
108194,2023-01-12,North East,Referral,30.0,True,False,1,2.1
108195,2024-09-18,SCOTLAND,Affiliate,56.0,False,False,0,5.0
108196,2025-01-24,South West,Organic,53.0,False,True,1,2.4
108197,2024-05-10,Scotland,Email,66.0,True,True,0,4.3
108198,2024-02-23,Yorkshire,Paid Search,31.0,True,False,0,5.0
108199,2024-01-22,East of England,Social,29.0,False,False,2,4.4
108200,2024-02-27,West Midlands,Referral,48.0,True,False,1,5.0
108201,2023-01-20,North East,Referral,37.0,False,False,0,4.4
108202,2023-11-09,Scotland,Social,54.0,True,True,2,4.8
108203,2024-01-27,South West,Paid Search,58.0,True,False,0,4.3
108204,2023-09-24,North East,Paid Search,63.0,True,False,0,3.0
108205,2024-11-26,West Midlands,Social,42.0,True,False,1,2.7
108206,2024-02-12,North West,Organic,52.0,True,False,1,3.8
108207,2023-06-28,NORTH EAST,Organic,34.0,False,False,1,2.3
108208,2023-09-14,,Referral,44.0,True,False,2,4.5
108209,2023-03-14,South West,Paid Search,40.0,False,True,1,5.0
108210,2024-01-05,North East,Organic,40.0,True,False,0,
108211,2024-05-29,London,Paid Search,65.0,True,True,1,3.5
108212,2024-12-05,North East,Paid Search,24.0,False,False,0,
108213,2024-09-26,South East,Paid Search,41.0,True,True,2,
108214,2023-04-22,South East,Paid Search,42.0,False,False,0,4.1
108215,2022-10-31,North West,Social,49.0,True,False,3,3.8
108216,2024-01-09,South East,Organic,27.0,False,True,1,3.6
108217,2024-04-15,London,Organic,37.0,True,True,1,3.4
108218,2024-02-22,South East,Referral,33.0,True,False,1,4.1
108219,2024-06-23,Scotland,Organic,18.0,False,True,0,4.4
108220,2024-10-05,West Midlands,Social,56.0,True,True,1,5.0
108221,2025-01-24,West Midlands,Social,22.0,False,False,0,4.1
108222,2023-12-02,South East,Social,20.0,True,False,0,3.5
108223,2024-10-19,North East,Organic,53.0,True,True,3,3.1
108224,2023-11-10,West Midlands,Referral,37.0,True,False,4,4.4
108225,2023-02-05,Scotland,Organic,37.0,True,False,1,3.2
108226,2024-04-24,South East,Social,37.0,False,False,0,
108227,2024-03-30,North West,Social,55.0,True,True,2,4.1
108228,2023-06-22,North West,Referral,34.0,False,False,2,1.3
108229,2023-12-11,North East,Social,49.0,True,True,0,3.9
108230,2024-07-07,South East,Organic,26.0,False,False,0,
108231,2023-06-27,Yorkshire,Organic,45.0,True,True,3,4.5
108232,2023-06-02,Yorkshire,Email,53.0,True,False,1,2.4
108233,2024-07-24,London,Organic,,True,False,0,3.6
108234,2023-06-26,WEST MIDLANDS,Affiliate,21.0,True,False,1,3.2
108235,2023-06-17,London,Referral,37.0,True,False,3,3.4
108236,2023-03-03,South East,Paid Search,62.0,False,False,1,2.3
108237,2024-06-10,East of England,Organic,53.0,True,False,0,3.4
108238,2024-10-23,Yorkshire,Referral,38.0,True,False,1,2.1
108239,2024-07-27,Scotland,Paid Search,41.0,False,False,2,3.1
108240,2023-11-07,North West,Organic,,True,True,2,4.5
108241,2023-06-21,East of England,Paid Search,36.0,True,False,4,1.8
108242,2023-12-30,North East,Paid Search,48.0,False,False,2,2.2
108243,2023-11-14,Wales,Organic,47.0,True,False,0,3.7
108244,2023-04-06,South East,Email,27.0,False,True,0,3.8
108245,2024-04-24,East of England,Social,35.0,False,False,1,2.8
108246,2023-10-31,North West,Paid Search,35.0,True,False,0,
108247,2023-10-08,Wales,Social,38.0,False,False,4,5.0
108248,2025-01-20,Scotland,Organic,45.0,True,False,1,4.1
108249,2023-09-07,South West,Social,,False,False,0,4.6
108250,2024-04-16,Yorkshire,Organic,32.0,True,False,0,3.0
108251,2023-02-18,East of England,Affiliate,58.0,True,False,1,3.4
108252,2024-11-06,North East,Referral,41.0,True,False,1,4.9
108253,2024-06-22,South East,Email,60.0,True,False,3,4.3
108254,2025-01-24,North East,Social,60.0,True,False,0,
108255,2024-02-14,Scotland,Social,27.0,True,False,1,4.6
108256,2024-02-11,South East,Organic,35.0,False,False,0,
108257,2024-11-20,Scotland,Email,36.0,True,False,0,
108258,2025-01-24,London,Referral,45.0,True,True,1,3.0
108259,2024-10-16,Yorkshire,Affiliate,50.0,True,True,0,
108260,2024-05-12,Scotland,Social,43.0,False,True,0,3.6
108261,2023-08-09,West Midlands,Email,34.0,False,True,1,2.0
108262,2024-08-16,SCOTLAND,Organic,62.0,False,True,1,4.4
108263,2023-06-06,East of England,Paid Search,35.0,False,False,1,4.0
108264,2025-01-24,Wales,Email,51.0,False,True,1,4.1
108265,2023-11-04,West Midlands,Affiliate,41.0,True,False,3,2.6
108266,2023-07-22,London,Referral,40.0,False,False,4,3.3
108267,2023-07-28,Yorkshire,Referral,50.0,True,False,1,2.4
108268,2023-09-22,North East,Organic,61.0,False,False,1,2.4
108269,2023-08-04,West Midlands,Email,45.0,False,True,3,5.0
108270,2024-10-06,South East,Social,35.0,True,False,0,2.1
108271,2023-12-25,North East,Social,60.0,True,False,2,4.7
108272,2023-06-19,Scotland,Paid Search,47.0,True,False,0,4.4
108273,2025-01-24,WEST MIDLANDS,Social,43.0,False,True,0,4.0
108274,2023-09-15,North West,Organic,,True,False,2,3.9
108275,2025-01-24,South West,Email,45.0,True,True,0,
108276,2023-12-29,South East,Affiliate,73.0,True,False,0,2.0
108277,2025-01-24,East of England,Email,41.0,False,False,1,3.4
108278,2023-08-10,West Midlands,Paid Search,56.0,False,True,2,
108279,2023-03-20,West Midlands,Organic,47.0,False,True,0,
108280,2024-11-20,North West,Social,47.0,False,False,0,3.8
108281,2024-02-17,Wales,Email,36.0,True,True,0,4.0
108282,2023-11-16,,Paid Search,36.0,True,False,1,
108283,2024-03-07,North East,Social,47.0,False,False,0,2.9
108284,2024-03-08,Wales,Referral,30.0,True,False,1,4.8
108285,2023-04-09,South West,Paid Search,34.0,False,True,1,3.1
108286,2024-05-15,Scotland,Email,41.0,False,False,0,5.0
108287,2023-10-24,North East,Referral,57.0,True,False,1,2.9
108288,2024-02-02,Yorkshire,Email,42.0,True,True,0,4.3
108289,2024-02-15,Scotland,Affiliate,42.0,False,True,1,5.0
108290,2025-01-24,West Midlands,Email,27.0,True,True,2,4.4
108291,2023-06-22,North East,Social,63.0,True,False,0,1.9
108292,2024-07-23,,Organic,55.0,True,False,1,3.4
108293,2023-01-22,Wales,Paid Search,57.0,True,False,0,2.4
108294,2024-08-31,North West,Paid Search,22.0,True,False,0,3.8
108295,2023-06-19,South West,Social,46.0,True,False,1,3.0
108296,2025-01-10,North West,Paid Search,29.0,True,False,1,3.8
108297,2024-05-01,Wales,Organic,51.0,True,False,1,5.0
108298,2024-02-11,Wales,Email,45.0,False,False,1,5.0
108299,2022-11-09,South West,Paid Search,48.0,True,True,2,2.4
108300,2024-08-05,North East,Organic,32.0,False,True,2,2.4
108301,2024-08-09,Yorkshire,Email,27.0,False,True,0,4.0
108302,2023-02-07,Wales,Paid Search,33.0,True,False,0,3.8
108303,2023-08-06,Yorkshire,Social,45.0,True,False,0,2.7
108304,2025-01-24,London,Paid Search,38.0,False,False,0,3.7
108305,2023-10-05,Scotland,Email,44.0,True,True,0,3.9
108306,2024-12-26,London,Social,28.0,True,True,0,3.6
108307,2025-01-24,East of England,Social,41.0,True,True,0,
108308,2024-04-24,South East,Paid Search,59.0,True,False,2,4.9
108309,2023-03-15,West Midlands,Email,45.0,True,False,2,3.0
108310,2024-03-25,Wales,Organic,46.0,False,True,2,4.3
108311,2023-10-17,South West,Social,46.0,False,False,2,4.8
108312,2022-10-24,West Midlands,Paid Search,34.0,True,True,0,4.0
108313,2023-09-27,Yorkshire,Paid Search,62.0,True,True,0,1.6
108314,2023-12-22,YORKSHIRE,Paid Search,46.0,True,True,1,2.6
108315,2024-08-05,West Midlands,Paid Search,43.0,True,True,4,
108316,2023-02-22,South West,Paid Search,50.0,False,False,5,3.6
108317,2024-02-18,South East,Paid Search,53.0,True,False,2,1.9
108318,2023-10-26,Scotland,Referral,25.0,False,False,0,4.9
108319,2024-04-02,North West,Social,42.0,True,True,1,5.0
108320,2022-11-01,East of England,Social,70.0,True,False,1,4.4
108321,2024-07-20,East of England,Organic,63.0,False,False,3,4.4
108322,2023-08-20,Wales,Paid Search,40.0,False,True,0,
108323,2024-03-01,West Midlands,Affiliate,50.0,True,False,0,3.5
108324,2023-05-04,North West,Paid Search,37.0,False,True,2,
108325,2024-02-23,London,Referral,46.0,False,True,1,3.8
108326,2025-01-24,Wales,Social,35.0,True,False,2,4.8
108327,2024-08-23,West Midlands,Organic,35.0,False,False,1,4.7
108328,2024-08-28,South West,Email,33.0,False,False,2,2.7
108329,2024-10-22,West Midlands,Email,63.0,True,False,0,3.9
108330,2024-06-08,West Midlands,Referral,35.0,True,False,2,
108331,2023-10-28,North West,Social,56.0,False,False,0,2.6
108332,2023-06-21,South West,Paid Search,35.0,True,True,1,4.5
108333,2023-10-18,North West,Social,34.0,False,False,2,3.8
108334,2024-02-11,North West,Paid Search,46.0,True,False,1,5.0
108335,2024-12-03,South West,Organic,24.0,True,False,0,
108336,2024-11-04,Yorkshire,Social,50.0,True,False,2,4.0
108337,2022-09-15,South West,Paid Search,39.0,True,False,0,4.4
108338,2023-08-15,South East,Referral,34.0,False,True,1,4.1
108339,2024-05-09,North East,Affiliate,31.0,True,False,1,2.6
108340,2024-03-31,North West,Paid Search,67.0,False,True,0,3.9
108341,2024-10-01,South East,Paid Search,41.0,False,True,1,2.5
108342,2024-07-19,South East,Organic,40.0,True,False,0,3.7
108343,2023-04-05,West Midlands,Paid Search,52.0,True,True,1,4.1
108344,2024-05-07,Scotland,Paid Search,30.0,False,False,0,2.8
108345,2024-04-04,London,Referral,56.0,True,False,1,3.9
108346,2023-11-27,East of England,Paid Search,41.0,True,False,4,5.0
108347,2023-07-27,East of England,Paid Search,23.0,True,False,2,3.5
108348,2023-04-26,South West,Organic,34.0,False,True,0,3.1
108349,2023-04-18,London,Paid Search,27.0,False,True,0,4.9
108350,2023-07-04,London,Email,42.0,False,True,1,3.4
108351,2023-12-10,North West,Referral,,True,False,1,3.1
108352,2025-01-24,Scotland,Organic,29.0,False,False,2,4.4
108353,2024-04-13,Yorkshire,Paid Search,45.0,True,True,3,4.1
108354,2025-01-19,North West,Referral,42.0,False,False,0,3.3
108355,2024-11-07,West Midlands,Social,57.0,False,False,0,2.9
108356,2024-12-10,Yorkshire,Social,56.0,True,False,0,5.0
108357,2023-01-05,,Organic,42.0,False,False,0,4.4
108358,2022-12-07,Yorkshire,Social,47.0,True,False,1,4.6
108359,2023-04-14,East of England,Paid Search,23.0,False,True,0,3.7
108360,2023-03-28,South West,Organic,50.0,True,False,2,5.0
108361,2023-12-05,Wales,Email,46.0,True,False,0,2.5
108362,2024-12-20,North East,Organic,53.0,False,True,1,2.5
108363,2023-10-22,West Midlands,Email,37.0,True,False,0,4.4
108364,2023-08-02,West Midlands,Email,37.0,True,False,1,4.8
108365,2022-10-14,North West,Email,37.0,True,False,2,4.1
108366,2023-02-24,West Midlands,Social,60.0,False,True,0,
108367,2025-01-24,Yorkshire,Paid Search,45.0,False,False,0,3.3
108368,2023-10-04,East of England,Email,22.0,False,False,1,4.3
108369,2023-02-12,London,Email,49.0,True,True,1,4.3
108370,2023-08-25,North East,Paid Search,35.0,True,True,1,3.9
108371,2023-07-24,London,Referral,55.0,True,True,0,3.6
108372,2023-06-28,Scotland,Affiliate,48.0,True,False,0,2.9
108373,2024-07-21,Scotland,Social,57.0,False,False,1,4.1
108374,2024-10-09,West Midlands,Paid Search,55.0,True,True,1,4.2
108375,2024-01-01,North West,Social,53.0,True,False,1,2.6
108376,2025-01-24,Yorkshire,Organic,56.0,True,True,1,5.0
108377,2024-03-12,LONDON,Organic,,False,False,1,2.7
108378,2025-01-24,South West,Paid Search,32.0,True,False,0,
108379,2023-12-26,East of England,Email,26.0,False,False,1,4.2
108380,2024-02-09,South West,Social,30.0,True,False,0,4.3
108381,2024-05-14,Wales,Organic,50.0,True,True,1,3.2
108382,2023-11-05,Wales,Organic,,False,False,2,3.1
108383,2024-12-14,South East,Organic,41.0,True,True,1,3.9
108384,2024-03-13,Wales,Organic,38.0,True,True,0,3.9
108385,2024-07-08,Yorkshire,Organic,57.0,True,True,1,5.0
108386,2023-01-02,SOUTH EAST,Paid Search,39.0,False,True,2,2.2
108387,2024-08-25,North East,Organic,36.0,False,False,1,4.0
108388,2024-01-16,Wales,Paid Search,,False,True,1,3.8
108389,2024-11-25,North West,Email,40.0,True,True,1,4.3
108390,2024-09-07,Wales,Social,38.0,False,True,3,3.7
108391,2025-01-24,South West,Email,35.0,True,True,1,4.9
108392,2023-03-26,Scotland,Organic,45.0,True,True,0,4.6
108393,2024-12-28,South East,Paid Search,37.0,True,True,2,5.0
108394,2024-10-07,South West,Organic,37.0,True,False,1,
108395,2024-08-14,North East,Paid Search,60.0,True,True,0,3.9
108396,2024-09-11,South East,Organic,42.0,False,False,0,3.6
108397,2025-01-24,London,Email,35.0,False,False,0,2.6
108398,2023-09-25,North West,Paid Search,28.0,False,False,0,3.5
108399,2025-01-24,North West,Organic,44.0,True,True,3,
108400,2024-08-31,West Midlands,Paid Search,34.0,True,True,1,4.5
108401,2024-07-04,North East,Organic,36.0,True,False,1,
108402,2023-11-11,North East,Social,30.0,False,False,0,2.9
108403,2024-04-30,East of England,Paid Search,44.0,True,False,1,3.2
108404,2023-09-05,North West,Paid Search,24.0,True,True,2,3.4
108405,2024-12-06,North West,Email,46.0,False,False,1,5.0
108406,2024-06-28,London,Organic,34.0,True,False,0,2.5
108407,2024-11-20,South West,Organic,50.0,False,True,2,5.0
108408,2023-06-10,North West,Email,47.0,False,False,0,1.3
108409,2025-01-11,Wales,Paid Search,42.0,False,False,1,5.0
108410,2024-09-22,East of England,Referral,52.0,False,False,1,3.0
108411,2024-02-11,Scotland,Email,61.0,True,True,1,5.0
108412,2024-10-13,North East,Organic,57.0,True,True,0,3.6
108413,2023-05-08,South East,Organic,24.0,True,True,2,5.0
108414,2023-06-29,Scotland,Organic,33.0,True,False,1,1.9
108415,2024-02-05,North West,Email,35.0,True,False,1,4.5
108416,2023-05-07,South East,Paid Search,49.0,True,False,4,4.1
108417,2022-08-01,North East,Social,,True,False,4,3.4
108418,2023-05-11,East of England,Organic,34.0,True,False,1,4.5
108419,2023-04-12,South East,Email,31.0,False,True,2,4.9
108420,2024-04-17,South East,Affiliate,45.0,True,True,0,4.1
108421,2025-01-24,West Midlands,Paid Search,49.0,False,True,2,3.6
108422,2024-01-02,Wales,Organic,25.0,False,False,0,2.8
108423,2023-06-26,SOUTH EAST,Social,,True,False,0,4.0
108424,2024-03-24,South West,Social,18.0,True,False,0,5.0
108425,2023-11-09,South East,Paid Search,18.0,False,False,0,4.6
108426,2024-11-26,West Midlands,Social,47.0,False,True,3,4.7
108427,2023-07-10,Yorkshire,Email,45.0,True,False,2,4.2
108428,2024-01-13,South East,Affiliate,43.0,True,True,2,2.8
108429,2023-10-10,West Midlands,Email,62.0,True,False,0,5.0
108430,2023-02-21,North West,Social,19.0,False,False,0,3.6
108431,2022-10-19,London,Paid Search,18.0,False,True,0,4.1
108432,2023-01-27,London,Paid Search,26.0,True,False,0,3.7
108433,2024-04-22,South East,Social,18.0,False,True,1,5.0
108434,2025-01-01,South West,Social,33.0,True,True,1,1.4
108435,2024-01-17,London,Referral,49.0,True,False,0,4.8
108436,2024-05-29,Yorkshire,Organic,45.0,False,False,1,3.6
108437,2024-07-21,London,Paid Search,54.0,False,True,1,4.4
108438,2023-09-28,North West,Paid Search,46.0,True,True,2,1.5
108439,2024-11-08,SOUTH EAST,Organic,36.0,False,True,1,3.3
108440,2025-01-24,West Midlands,Organic,34.0,True,True,0,
108441,2023-09-26,South West,Paid Search,47.0,True,True,2,5.0
108442,2023-08-04,Scotland,Paid Search,21.0,False,False,1,3.8
108443,2024-01-24,London,Organic,18.0,False,False,0,
108444,2022-12-27,South East,Organic,46.0,True,False,3,3.2
108445,2023-03-13,West Midlands,Affiliate,44.0,False,False,1,4.3
108446,2024-08-24,NORTH WEST,Referral,61.0,False,False,1,3.2
108447,2024-08-18,Yorkshire,Paid Search,50.0,True,False,0,3.6
108448,2023-04-22,West Midlands,Email,45.0,True,False,2,4.4
108449,2025-01-24,South West,Organic,37.0,True,False,2,
108450,2023-04-27,North West,Affiliate,30.0,False,False,0,
108451,2023-05-08,East of England,Social,37.0,True,False,1,4.4
108452,2024-03-26,South East,Paid Search,53.0,True,False,1,4.0
108453,2023-08-23,North East,Paid Search,47.0,False,False,2,4.5
108454,2023-03-29,North East,Affiliate,53.0,True,False,1,3.6
108455,2022-09-16,North West,Referral,42.0,False,False,0,
108456,2023-06-18,North West,Organic,29.0,False,True,1,2.8
108457,2023-07-11,London,Social,56.0,True,False,2,2.9
108458,2024-12-20,North East,Social,55.0,False,False,1,3.8
108459,2023-06-02,London,Email,43.0,False,False,2,
108460,2023-01-16,London,Organic,48.0,False,True,2,
108461,2023-11-23,London,Paid Search,48.0,False,False,1,5.0
108462,2025-01-24,North West,Organic,35.0,True,True,0,5.0
108463,2024-11-25,North East,Social,38.0,False,False,2,4.6
108464,2024-04-29,South East,Organic,29.0,False,False,0,3.1
108465,2023-12-06,Yorkshire,Email,38.0,False,False,2,3.9
108466,2024-06-27,East of England,Affiliate,54.0,False,False,0,5.0
108467,2024-05-18,South West,Paid Search,52.0,False,False,3,3.8
108468,2023-12-17,East of England,Referral,48.0,True,False,1,4.3
108469,2024-08-24,North East,Email,53.0,True,True,0,2.6
108470,2024-07-19,East of England,Social,36.0,True,True,1,4.5
108471,2024-10-29,Wales,Paid Search,26.0,True,True,0,3.4
108472,2023-08-10,West Midlands,Organic,39.0,False,False,2,3.8
108473,2022-12-28,Scotland,Affiliate,40.0,True,True,2,1.5
108474,2023-05-29,South West,Social,50.0,True,False,1,3.9
108475,2023-11-27,Wales,Social,48.0,True,True,2,4.8
108476,2024-03-08,London,Paid Search,54.0,False,True,2,4.8
108477,2025-01-24,Scotland,Organic,18.0,True,False,1,3.6
108478,2022-12-09,Wales,Organic,31.0,False,False,0,4.7
108479,2023-11-11,South East,Social,40.0,True,False,0,
108480,2023-03-01,West Midlands,Referral,47.0,True,True,2,3.3
108481,2023-07-12,Yorkshire,Organic,68.0,True,True,0,4.9
108482,2024-12-09,London,Paid Search,28.0,False,True,2,3.7
108483,2024-05-14,North East,Organic,32.0,True,False,1,2.8
108484,2025-01-24,WEST MIDLANDS,Paid Search,35.0,True,False,1,3.4
108485,2024-12-11,South West,Paid Search,31.0,True,False,2,4.2
108486,2023-04-12,SCOTLAND,Organic,29.0,True,False,2,1.8
108487,2023-03-08,Scotland,Email,42.0,True,True,0,2.1
108488,2023-12-11,,Organic,54.0,True,False,2,4.3
108489,2024-11-14,Wales,Referral,43.0,True,False,1,
108490,2024-09-01,Yorkshire,Affiliate,30.0,False,False,2,3.7
108491,2022-09-29,Scotland,Paid Search,38.0,True,False,3,3.3
108492,2024-11-12,South West,Email,27.0,False,False,3,4.6
108493,2023-10-30,EAST OF ENGLAND,Paid Search,54.0,False,False,2,1.7
108494,2024-02-18,North East,Paid Search,60.0,False,False,1,1.6
108495,2024-01-22,West Midlands,Paid Search,20.0,False,False,1,4.7
108496,2024-08-25,South East,Paid Search,44.0,True,False,0,4.3
108497,2023-12-03,South East,Social,31.0,True,False,2,3.7
108498,2024-12-29,Yorkshire,Email,42.0,True,False,1,3.2
108499,2023-01-31,West Midlands,Social,40.0,True,True,2,4.2
108500,2022-10-21,Wales,Social,24.0,True,False,2,
108501,2025-01-24,WALES,Email,57.0,True,False,2,4.2
108502,2023-06-12,South East,Email,39.0,True,False,0,3.5
108503,2023-10-22,North East,Referral,35.0,False,False,2,4.2
108504,2025-01-24,EAST OF ENGLAND,Email,43.0,True,False,0,5.0
108505,2024-11-29,North West,Organic,30.0,True,False,2,4.1
108506,2024-10-16,North West,Social,39.0,True,False,0,3.0
108507,2024-03-25,SOUTH EAST,Organic,,True,False,1,5.0
108508,2022-10-17,Scotland,Paid Search,18.0,True,False,1,2.9
108509,2023-08-12,London,Email,28.0,False,True,3,2.6
108510,2024-06-07,South East,Referral,34.0,False,False,1,3.4
108511,2024-03-11,South West,Affiliate,18.0,True,True,1,4.4
108512,2024-11-26,Scotland,Paid Search,35.0,True,True,0,
108513,2023-04-20,Yorkshire,Paid Search,34.0,False,False,2,1.7
108514,2024-09-29,West Midlands,Paid Search,40.0,True,True,0,
108515,2024-09-03,Yorkshire,Email,,True,False,1,4.2
108516,2023-05-15,West Midlands,Social,63.0,True,False,3,3.3
108517,2023-01-27,London,Email,47.0,False,True,0,3.1
108518,2023-03-08,Yorkshire,Referral,28.0,True,True,0,3.6
108519,2023-11-26,London,Paid Search,50.0,True,False,0,4.4
108520,2024-07-23,East of England,Organic,59.0,False,False,1,4.1
108521,2024-01-05,North East,Email,26.0,True,False,0,4.3
108522,2022-12-23,East of England,Paid Search,27.0,True,False,1,4.6
108523,2025-01-24,Yorkshire,Social,23.0,False,False,0,4.2
108524,2023-05-07,North East,Organic,34.0,False,False,1,4.4
108525,2025-01-24,North West,Social,46.0,True,True,2,3.1
108526,2025-01-24,South West,Affiliate,60.0,False,False,0,3.0
108527,2025-01-24,North West,Paid Search,53.0,True,False,0,4.6
108528,2025-01-24,London,Organic,46.0,False,False,0,3.6
108529,2023-11-28,NORTH WEST,Affiliate,42.0,False,False,2,
108530,2023-10-08,Yorkshire,Organic,46.0,False,False,3,4.4
108531,2023-03-20,London,Email,47.0,True,True,1,4.9
108532,2023-06-21,North West,Affiliate,58.0,True,False,1,3.0
108533,2023-07-17,London,Paid Search,41.0,False,True,2,1.6
108534,2025-01-24,North West,Paid Search,44.0,True,False,0,5.0
108535,2024-01-11,South West,Paid Search,36.0,False,False,0,5.0
108536,2023-01-17,South East,Paid Search,42.0,True,True,0,4.9
108537,2023-01-17,North West,Organic,38.0,False,True,1,2.4
108538,2023-06-18,South East,Paid Search,26.0,True,True,0,3.7
108539,2024-05-24,West Midlands,Organic,52.0,True,True,2,4.4
108540,2023-10-09,,Email,60.0,False,True,2,4.8
108541,2023-02-25,Yorkshire,Organic,41.0,True,False,0,3.9
108542,2023-05-01,North West,Organic,45.0,True,False,4,5.0
108543,2023-11-21,West Midlands,Paid Search,52.0,False,False,3,3.7
108544,2024-04-07,East of England,Email,39.0,True,True,1,4.1
108545,2023-11-22,Scotland,Organic,43.0,False,False,2,3.9
108546,2025-01-24,Scotland,Paid Search,38.0,False,False,0,4.2
108547,2024-06-26,Wales,Affiliate,34.0,False,False,0,4.3
108548,2024-04-21,Wales,Email,48.0,True,False,1,3.0
108549,2025-01-24,North West,Social,48.0,True,False,0,2.9
108550,2023-04-02,South West,Email,53.0,False,False,1,3.3
108551,2024-07-26,South West,Organic,41.0,True,False,0,3.7
108552,2024-06-29,Wales,Organic,25.0,True,True,3,
108553,2024-12-22,North West,Organic,55.0,False,True,2,3.6
108554,2024-10-15,South West,Referral,31.0,False,False,1,4.0
108555,2024-01-25,South East,Affiliate,31.0,True,False,2,2.7
108556,2024-07-01,Scotland,Social,34.0,False,False,1,5.0
108557,2025-01-24,London,Organic,18.0,False,False,1,2.8
108558,2024-03-21,East of England,Email,38.0,True,False,0,4.3
108559,2022-08-29,East of England,Email,49.0,True,True,2,2.3
108560,2023-12-03,Scotland,Paid Search,35.0,True,False,1,
108561,2024-04-08,Scotland,Organic,58.0,True,False,1,5.0
108562,2024-04-15,North West,Paid Search,58.0,False,True,0,3.9
108563,2023-01-07,SOUTH WEST,Organic,53.0,True,False,3,3.2
108564,2024-07-15,North East,Email,18.0,False,False,0,4.2
108565,2023-04-01,South East,Organic,60.0,False,False,4,
108566,2023-05-11,North West,Social,38.0,True,False,2,2.0
108567,2024-03-12,East of England,Organic,63.0,True,False,1,4.9
108568,2024-11-02,West Midlands,Paid Search,33.0,True,False,1,5.0
108569,2023-10-31,London,Email,39.0,True,False,0,5.0
108570,2025-01-24,London,Social,42.0,True,False,0,2.9
108571,2023-06-13,North West,Referral,29.0,True,False,2,5.0
108572,2025-01-19,North East,Social,20.0,True,False,1,3.4
108573,2024-05-15,East of England,Email,18.0,False,True,0,
108574,2023-06-25,North West,Paid Search,79.0,True,False,1,2.5
108575,2024-05-24,London,Social,19.0,True,False,0,4.1
108576,2023-04-19,South West,Organic,,True,True,0,
108577,2023-12-13,West Midlands,Email,48.0,True,False,1,3.1
108578,2024-11-29,West Midlands,Social,22.0,False,False,1,5.0
108579,2023-10-01,Yorkshire,Paid Search,20.0,True,True,1,5.0
108580,2023-11-30,North West,Social,18.0,False,False,2,2.0
108581,2024-07-13,South West,Email,45.0,True,True,0,4.9
108582,2023-05-06,West Midlands,Paid Search,27.0,True,True,1,2.9
108583,2022-09-24,South West,Social,49.0,False,True,0,3.6
108584,2024-07-04,Yorkshire,Referral,40.0,True,False,1,2.9
108585,2023-11-09,South East,Paid Search,42.0,True,False,1,4.9
108586,2023-12-03,East of England,Social,35.0,False,False,0,4.5
108587,2023-09-14,London,Referral,37.0,False,True,0,4.1
108588,2023-06-29,South West,Paid Search,29.0,True,True,0,4.7
108589,2023-11-13,West Midlands,Paid Search,31.0,False,True,0,4.6
108590,2024-07-18,East of England,Social,27.0,True,True,1,3.0
108591,2023-05-30,North West,Social,61.0,False,False,1,4.3
108592,2023-04-09,Scotland,Email,36.0,True,False,1,2.6
108593,2023-11-08,West Midlands,Social,18.0,True,False,1,3.3
108594,2023-06-05,North West,Social,44.0,True,True,0,4.5
108595,2025-01-24,,Organic,31.0,False,True,2,5.0
108596,2024-02-21,London,Paid Search,40.0,True,False,0,3.9
108597,2024-10-17,West Midlands,Social,37.0,False,False,0,5.0
108598,2024-09-23,South East,Paid Search,60.0,False,True,1,3.7
108599,2024-12-01,,Affiliate,36.0,True,False,2,2.5
108600,2024-09-23,LONDON,Paid Search,52.0,False,False,2,2.8
108601,2022-10-10,LONDON,Paid Search,50.0,False,False,0,2.6
108602,2023-04-22,Scotland,Email,23.0,False,False,3,4.4
108603,2023-08-04,North West,Paid Search,43.0,True,True,4,4.9
108604,2024-09-04,Wales,Organic,31.0,True,False,0,5.0
108605,2024-04-08,North West,Affiliate,25.0,False,False,1,4.8
108606,2024-07-10,West Midlands,Email,25.0,True,False,2,5.0
