customer_id,signup_date,region,acquisition_channel,age,newsletter_opt_in,loyalty_member,support_tickets_12m,avg_satisfaction_score,age_missing_flag,satisfaction_missing_flag,recency_days,frequency,monetary_total,avg_order_value,median_order_value,order_value_std,active_span_days,distinct_categories_purchased,return_rate,favourite_category,orders_via_mobile_app,orders_via_store,orders_via_web,never_purchased_flag,tenure_days,tenure_months,orders_per_tenure_month,spend_per_tenure_month,engagement_score,support_tickets_per_order,segment,segment_hierarchical,pca_1,pca_2,segment_name
110057,2024-07-14,Wales,Paid Search,34.0,True,False,1,3.9,0,1,143.0,4.0,118.49000000000001,29.622500000000002,31.88,5.386646297403731,19.0,4.0,0.25,Fashion,1.0,1.0,2.0,0,201,6.6,0.6060606060606061,17.953030303030307,1,0.25,3,0,-1.1003915852722603,0.6148626442372966,At-Risk / Lapsing
110058,2025-01-24,South West,Organic,31.0,True,True,2,4.9,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,2,2.0,1,2,-4.216011911496764,-1.4407430345520997,New / Low Engagement
110059,2023-10-20,South West,Organic,35.0,True,False,2,3.9,0,1,213.0,9.0,626.77,69.64111111111112,68.24,34.549138355552536,182.0,6.0,0.1111111111111111,Fashion,7.0,0.0,2.0,0,469,15.4,0.5844155844155844,40.69935064935065,1,0.2222222222222222,3,0,0.7982289154288816,1.4436350784009966,At-Risk / Lapsing
110060,2023-09-23,London,Organic,52.0,True,False,2,3.4,0,0,152.0,21.0,1309.73,62.368095238095236,60.15,38.56457903556677,230.0,8.0,0.19047619047619047,Sports & Outdoors,8.0,1.0,12.0,0,496,16.3,1.2883435582822085,80.35153374233128,1,0.09523809523809523,0,1,2.255825826923881,1.1126708013029458,High-Value Loyal
110061,2024-11-29,North East,Paid Search,44.0,True,True,1,3.9,0,1,40.0,1.0,40.04,40.04,40.04,0.0,0.0,1.0,0.0,Books & Media,0.0,0.0,1.0,0,63,2.1,0.47619047619047616,19.066666666666666,2,1.0,2,0,-1.9398097136923096,-0.7564111521601687,Emerging Customers
110062,2025-01-24,South East,Paid Search,20.0,True,True,2,5.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,2,2.0,1,2,-4.216011911496764,-1.4407430345520997,New / Low Engagement
110063,2022-11-20,Scotland,Organic,50.0,True,False,0,2.8,0,0,13.0,28.0,2022.9,72.24642857142858,81.80000000000001,32.123950014751685,369.0,9.0,0.07142857142857142,Beauty,7.0,1.0,20.0,0,803,26.4,1.0606060606060606,76.62500000000001,1,0.0,0,3,3.2580873752530586,0.6637698590607342,High-Value Loyal
110064,2024-04-13,Unknown,Paid Search,48.0,False,False,1,3.1,0,0,82.0,5.0,100.22,20.044,18.5,3.775477453250119,174.0,4.0,0.0,Electronics,4.0,0.0,1.0,0,293,9.6,0.5208333333333334,10.439583333333333,0,0.2,3,0,-1.335807049658838,0.17001575444753037,At-Risk / Lapsing
110065,2023-06-29,North West,Organic,43.0,False,False,1,2.6,0,0,321.0,6.0,373.71999999999997,62.28666666666666,62.834999999999994,25.62732265896433,67.0,4.0,0.16666666666666666,Toys & Kids,2.0,1.0,3.0,0,582,19.1,0.31413612565445026,19.566492146596854,0,0.16666666666666666,3,0,-0.15302112987981234,2.123594539137417,At-Risk / Lapsing
110066,2025-01-24,North West,Organic,62.0,False,False,0,2.8,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,0,0.0,1,2,-4.225929706844649,-1.5550181508239027,New / Low Engagement
110067,2023-02-01,London,Paid Search,41.0,False,False,1,3.7,0,0,203.0,11.0,668.84,60.803636363636365,66.26,25.892149494673966,154.0,6.0,0.18181818181818182,Homeware,5.0,0.0,6.0,0,730,24.0,0.4583333333333333,27.868333333333336,0,0.09090909090909091,3,0,0.872933136664342,2.2639733897097245,At-Risk / Lapsing
110068,2024-04-10,West Midlands,Social,47.0,False,True,1,4.6,0,0,16.0,12.0,544.98,45.415,45.39,21.496852412303614,270.0,7.0,0.25,Beauty,2.0,0.0,10.0,0,296,9.7,1.2371134020618557,56.18350515463918,1,0.08333333333333333,2,1,1.2949172673327174,-0.4928120061672395,Emerging Customers
110069,2022-11-01,Scotland,Organic,47.0,True,True,0,4.6,0,0,4.0,27.0,1825.59,67.61444444444444,69.89,28.376741062590913,342.0,9.0,0.1111111111111111,Fashion,15.0,1.0,11.0,0,822,27.0,1.0,67.61444444444444,2,0.0,0,3,3.2468020540682763,0.24047019068235145,High-Value Loyal
110070,2024-03-10,Scotland,Paid Search,52.0,False,False,0,4.6,0,0,7.0,3.0,67.16,22.386666666666667,23.53,15.147396916082092,140.0,3.0,0.0,Electronics,1.0,1.0,1.0,0,327,10.7,0.28037383177570097,6.276635514018691,0,0.0,3,0,-1.5813090359202222,-0.8328352670737851,At-Risk / Lapsing
110071,2023-10-31,London,Paid Search,41.0,False,False,3,1.9,1,0,160.0,10.0,546.46,54.646,46.754999999999995,28.676306208746237,236.0,6.0,0.2,Homeware,5.0,1.0,4.0,0,458,15.0,0.6666666666666666,36.43066666666667,0,0.3,3,0,0.6592651155205077,1.2884223996359272,At-Risk / Lapsing
110072,2024-10-06,North West,Social,33.0,False,True,1,4.2,0,0,70.0,1.0,42.86,42.86,42.86,0.0,0.0,1.0,0.0,Homeware,0.0,0.0,1.0,0,117,3.8,0.2631578947368421,11.278947368421052,1,1.0,3,0,-2.2028870170112116,-0.15137870396665684,At-Risk / Lapsing
110073,2023-11-07,London,Social,54.0,True,True,1,5.0,0,0,74.0,8.0,270.52,33.815,39.57,20.37911185503431,308.0,5.0,0.0,Groceries,5.0,0.0,3.0,0,451,14.8,0.5405405405405405,18.278378378378378,2,0.125,3,0,-0.2852716955255116,0.7007466003565159,At-Risk / Lapsing
110074,2023-07-17,North West,Email,53.0,False,False,1,3.7,0,0,9.0,17.0,687.37,40.43352941176471,39.16,21.99655738438872,364.0,9.0,0.0,Homeware,8.0,1.0,8.0,0,564,18.5,0.918918918918919,37.15513513513513,0,0.058823529411764705,0,1,1.6499536856669594,-0.3349429389172154,High-Value Loyal
110075,2024-06-30,East Of England,Paid Search,58.0,True,False,3,5.0,0,0,18.0,6.0,203.48000000000002,33.913333333333334,34.275000000000006,18.97046827747451,126.0,5.0,0.16666666666666666,Fashion,1.0,0.0,5.0,0,215,7.1,0.8450704225352114,28.65915492957747,1,0.5,2,1,-0.16422203755396628,-0.6489324778333077,Emerging Customers
110076,2023-05-15,London,Social,46.0,False,False,0,3.9,0,0,170.0,8.0,137.92000000000002,17.240000000000002,18.330000000000002,8.638133065491806,218.0,6.0,0.0,Sports & Outdoors,5.0,0.0,3.0,0,627,20.6,0.3883495145631068,6.695145631067962,0,0.0,3,0,-0.8352598878022585,1.5494508047701332,At-Risk / Lapsing
110077,2023-10-29,South East,Organic,20.0,False,False,1,3.9,0,0,5.0,19.0,720.5,37.921052631578945,42.72,21.019381240162573,379.0,9.0,0.05263157894736842,Pet Supplies,6.0,0.0,13.0,0,460,15.1,1.2582781456953642,47.71523178807947,0,0.05263157894736842,0,1,1.9069096342596539,-1.0185055096385092,High-Value Loyal
110078,2024-04-03,Yorkshire,Referral,41.0,True,False,2,2.9,1,0,23.0,9.0,440.61,48.95666666666667,36.82,58.25910744252782,281.0,6.0,0.0,Homeware,1.0,1.0,7.0,0,303,10.0,0.9,44.061,1,0.2222222222222222,2,0,0.6863583769883889,-0.5433687154630276,Emerging Customers
110079,2025-01-24,Yorkshire,Email,41.0,True,False,1,3.6,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,1,1.0,1,2,-4.220970809170707,-1.4978805926880012,New / Low Engagement
110080,2023-11-26,Wales,Paid Search,57.0,False,False,1,5.0,0,0,17.0,9.0,227.64000000000001,25.293333333333337,27.47,12.764622007721185,338.0,6.0,0.0,Toys & Kids,3.0,1.0,5.0,0,432,14.2,0.6338028169014085,16.03098591549296,0,0.1111111111111111,2,1,-0.12023694102725993,-0.2685918386321753,Emerging Customers
110081,2024-03-31,Yorkshire,Affiliate,55.0,True,False,0,3.9,0,1,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,306,10.1,0.0,0.0,1,0.0,1,2,-4.3437163838019766,1.101641371784284,New / Low Engagement
110082,2023-08-21,North East,Organic,49.0,False,True,0,5.0,0,0,10.0,22.0,1342.1,61.00454545454545,66.905,37.68968315667056,370.0,10.0,0.0,Beauty,10.0,2.0,10.0,0,529,17.4,1.264367816091954,77.13218390804597,1,0.0,0,3,2.7797452891942456,-0.43899534523618966,High-Value Loyal
110083,2023-07-04,South West,Affiliate,18.0,True,False,1,3.1,0,0,257.0,13.0,747.05,57.465384615384615,61.21,24.43835633295354,139.0,7.0,0.07692307692307693,Books & Media,5.0,0.0,8.0,0,577,19.0,0.6842105263157895,39.31842105263158,1,0.07692307692307693,0,0,1.094396595285593,1.6878693678392802,High-Value Loyal
110084,2024-11-21,Yorkshire,Organic,30.0,True,True,1,5.0,0,0,36.0,3.0,77.99,25.996666666666666,25.94,0.7166821703749389,4.0,3.0,0.0,Pet Supplies,1.0,0.0,2.0,0,71,2.3,1.3043478260869565,33.90869565217391,2,0.3333333333333333,2,0,-0.9375448010315608,-1.3053763658809376,Emerging Customers
110085,2024-10-04,West Midlands,Organic,36.0,False,False,0,3.9,0,1,15.0,8.0,241.64,30.205,29.369999999999997,17.13752941020713,91.0,4.0,0.0,Fashion,3.0,1.0,4.0,0,119,3.9,2.0512820512820515,61.95897435897436,0,0.0,2,1,0.4191979450687885,-1.9985236451558908,Emerging Customers
110086,2025-01-24,South East,Social,37.0,False,False,1,1.9,0,0,8.0,3.0,75.47,25.156666666666666,24.91,1.614197426999972,10.0,3.0,0.0,Sports & Outdoors,0.0,0.0,3.0,0,7,0.2,3.0,75.47,0,0.3333333333333333,2,0,-0.03474848319021992,-3.067981290308149,Emerging Customers
110087,2025-01-24,South West,Paid Search,43.0,True,True,1,3.3,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,2,1.0,1,2,-4.216011911496764,-1.4407430345520997,New / Low Engagement
110088,2024-02-29,North East,Email,60.0,False,True,1,3.4,0,0,9.0,11.0,776.71,70.61,50.84,58.48400636071369,356.0,7.0,0.0,Beauty,6.0,1.0,4.0,0,337,11.1,0.990990990990991,69.97387387387388,1,0.09090909090909091,0,1,1.708391338092773,-0.9404854296723664,High-Value Loyal
110089,2024-06-08,West Midlands,Paid Search,51.0,True,False,0,3.4,0,0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,237,7.8,0.0,0.0,1,0.0,1,2,-4.392365936344228,0.8216213412486052,New / Low Engagement
110090,2024-07-02,West Midlands,Paid Search,29.0,True,False,2,2.9,0,0,7.0,9.0,328.88,36.54222222222222,35.04,11.591373708255828,136.0,5.0,0.0,Garden,2.0,0.0,7.0,0,213,7.0,1.2857142857142858,46.98285714285714,1,0.2222222222222222,2,1,0.5743201779908678,-1.6974837093403046,Emerging Customers
110091,2023-04-01,London,Organic,30.0,False,False,0,3.1,0,0,9.0,34.0,2294.88,67.4964705882353,62.735,38.116809135615306,381.0,10.0,0.058823529411764705,Fashion,9.0,6.0,19.0,0,671,22.0,1.5454545454545454,104.31272727272727,0,0.0,0,3,3.7011406127384667,-0.18812451071701924,High-Value Loyal
110092,2023-03-23,Yorkshire,Affiliate,29.0,False,False,1,4.5,0,0,73.0,8.0,296.45,37.05625,35.545,16.161783792550338,263.0,5.0,0.0,Homeware,4.0,1.0,3.0,0,680,22.3,0.35874439461883406,13.29372197309417,0,0.125,3,0,-0.19301900205800762,1.3346453404664909,At-Risk / Lapsing
110093,2024-01-04,West Midlands,Affiliate,39.0,False,False,0,5.0,0,0,45.0,5.0,180.48000000000002,36.096000000000004,43.65,14.869629450662181,298.0,5.0,0.2,Homeware,2.0,1.0,2.0,0,393,12.9,0.38759689922480617,13.990697674418605,0,0.0,3,0,-0.6303704416844227,0.6616800722847058,At-Risk / Lapsing
110094,2023-10-29,London,Organic,51.0,True,False,0,3.9,0,1,188.0,7.0,250.1,35.72857142857143,36.59,14.500932646524758,142.0,5.0,0.0,Books & Media,2.0,1.0,4.0,0,460,15.1,0.4635761589403974,16.56291390728477,1,0.0,3,0,-0.5011027182098747,1.1650260431927035,At-Risk / Lapsing
110095,2024-12-13,London,Social,54.0,True,False,1,3.7,0,0,15.0,1.0,32.74,32.74,32.74,0.0,0.0,1.0,0.0,Groceries,1.0,0.0,0.0,0,49,1.6,0.625,20.4625,1,1.0,2,0,-1.856887892342758,-1.5165624926861236,Emerging Customers
110096,2023-07-24,West Midlands,Paid Search,36.0,True,True,2,1.8,0,0,18.0,24.0,1737.45,72.39375,80.00999999999999,28.082507136386834,375.0,10.0,0.0,Sports & Outdoors,8.0,4.0,12.0,0,557,18.3,1.3114754098360655,94.94262295081967,2,0.08333333333333333,0,3,3.1294864177560378,0.002411152580185307,High-Value Loyal
110097,2023-04-25,Scotland,Organic,41.0,True,True,3,5.0,0,0,258.0,6.0,387.3,64.55,66.59,20.324632345998292,65.0,3.0,0.0,Books & Media,3.0,0.0,3.0,0,647,21.3,0.28169014084507044,18.183098591549296,2,0.5,3,0,-0.22996138231374247,2.039846182592294,At-Risk / Lapsing
110098,2023-05-12,Scotland,Affiliate,63.0,False,False,2,5.0,0,0,15.0,46.0,3128.88,68.01913043478261,63.075,26.687161526437468,379.0,10.0,0.021739130434782608,Beauty,19.0,2.0,25.0,0,630,20.7,2.2222222222222223,151.15362318840582,0,0.043478260869565216,0,3,4.27967343325553,-0.3421074327939493,High-Value Loyal
110099,2024-03-31,South West,Email,22.0,True,False,0,3.6,0,0,23.0,17.0,719.21,42.3064705882353,43.14,14.101439616745019,308.0,7.0,0.0,Books & Media,6.0,2.0,9.0,0,306,10.1,1.6831683168316833,71.20891089108912,1,0.0,0,1,1.635633570919676,-0.9089891080845992,High-Value Loyal
110100,2023-07-20,Yorkshire,Email,49.0,False,True,3,3.5,0,0,29.0,26.0,1524.44,58.63230769230769,62.769999999999996,22.886822463189127,355.0,9.0,0.15384615384615385,Electronics,11.0,2.0,13.0,0,561,18.4,1.4130434782608696,82.85000000000001,1,0.11538461538461539,0,3,2.7947206134065232,0.37691880542210526,High-Value Loyal
110101,2024-09-10,South West,Paid Search,48.0,True,True,1,3.9,0,1,55.0,3.0,158.16,52.72,57.9,37.54893740174281,20.0,2.0,0.0,Sports & Outdoors,1.0,0.0,2.0,0,143,4.7,0.6382978723404255,33.65106382978723,2,0.3333333333333333,2,0,-0.8475792825724451,-0.4315399192081694,Emerging Customers
110102,2024-01-19,North West,Email,37.0,True,False,1,2.1,0,0,19.0,22.0,1268.23,57.64681818181818,52.69,35.037048471359796,376.0,10.0,0.045454545454545456,Garden,3.0,5.0,14.0,0,378,12.4,1.7741935483870968,102.27661290322581,1,0.045454545454545456,0,3,2.8054804188908427,-0.6742551921925504,High-Value Loyal
110103,2024-10-06,North West,Affiliate,41.0,True,False,0,3.6,0,0,105.0,1.0,34.77,34.77,34.77,0.0,0.0,1.0,0.0,Groceries,1.0,0.0,0.0,0,117,3.8,0.2631578947368421,9.150000000000002,1,0.0,3,0,-2.444257558975287,0.02369498926420036,At-Risk / Lapsing
110104,2025-01-16,Yorkshire,Affiliate,46.0,False,True,0,4.8,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,15,0.5,0.0,0.0,1,0.0,1,2,-4.308167973129653,-1.0687054417012125,New / Low Engagement
110105,2023-05-23,South East,Social,37.0,True,True,3,4.3,0,0,103.0,10.0,400.63,40.063,37.504999999999995,21.01662466292392,276.0,7.0,0.2,Fashion,3.0,1.0,6.0,0,619,20.3,0.49261083743842365,19.735467980295567,2,0.3,3,1,0.4202310900693742,1.753613273384926,At-Risk / Lapsing
110106,2023-09-05,South West,Paid Search,33.0,True,False,0,3.8,0,0,4.0,11.0,321.74,29.24909090909091,28.05,17.821983870795897,301.0,7.0,0.0,Fashion,5.0,1.0,5.0,0,514,16.9,0.6508875739644971,19.03786982248521,1,0.0,2,0,0.5529515618606248,-0.7356476260721011,Emerging Customers
110107,2022-10-01,South East,Affiliate,32.0,True,True,1,3.8,0,0,239.0,11.0,693.23,63.02090909090909,73.38,21.60723048173711,157.0,10.0,0.0,Books & Media,4.0,0.0,7.0,0,853,28.0,0.39285714285714285,24.758214285714285,2,0.09090909090909091,0,1,1.3686514739496414,2.6089529585601077,High-Value Loyal
110108,2024-02-07,North East,Social,65.0,True,False,0,2.9,0,0,73.0,20.0,1365.95,68.2975,62.660000000000004,43.21415263727723,281.0,10.0,0.1,Electronics,5.0,1.0,14.0,0,359,11.8,1.694915254237288,115.75847457627118,1,0.0,0,3,2.7905684379718645,0.09835977490952981,High-Value Loyal
110109,2023-05-18,North East,Paid Search,35.0,True,False,1,5.0,0,0,81.0,10.0,428.66999999999996,42.867,34.055,28.463669650977895,282.0,7.0,0.1,Groceries,2.0,3.0,5.0,0,624,20.5,0.4878048780487805,20.910731707317073,1,0.1,3,1,0.4876805450673685,1.4334931527365886,At-Risk / Lapsing
110110,2023-10-21,Yorkshire,Paid Search,44.0,False,False,2,3.1,0,0,110.0,3.0,91.91,30.636666666666667,30.81,1.9956536105580371,168.0,3.0,0.6666666666666666,Beauty,1.0,0.0,2.0,0,468,15.4,0.19480519480519481,5.968181818181818,0,0.6666666666666666,3,0,-1.4471754483181585,2.227059037179577,At-Risk / Lapsing
110111,2024-01-10,West Midlands,Social,51.0,False,False,1,3.9,0,1,72.0,8.0,365.55,45.69375,50.565,23.298828871548768,300.0,6.0,0.25,Groceries,3.0,2.0,3.0,0,387,12.7,0.6299212598425197,28.783464566929137,0,0.125,3,0,0.27612429829884044,0.8183779538665271,At-Risk / Lapsing
110112,2024-02-14,West Midlands,Referral,38.0,False,False,0,4.7,0,0,213.0,3.0,78.67,26.223333333333333,21.77,14.926839361811773,127.0,2.0,0.3333333333333333,Fashion,0.0,0.0,3.0,0,352,11.6,0.25862068965517243,6.781896551724138,0,0.0,3,0,-1.8857599110528473,1.5402412868928135,At-Risk / Lapsing
110113,2024-02-02,Scotland,Affiliate,41.0,False,False,5,3.8,0,0,43.0,17.0,743.21,43.71823529411765,46.87,21.27774019817839,276.0,9.0,0.11764705882352941,Homeware,6.0,0.0,11.0,0,364,12.0,1.4166666666666667,61.93416666666667,0,0.29411764705882354,0,1,1.7651266843834068,-0.10527486125628799,High-Value Loyal
110114,2024-01-20,Scotland,Affiliate,48.0,True,False,1,3.4,0,0,10.0,27.0,1578.48,58.46222222222222,57.75,34.71454088300678,362.0,8.0,0.07407407407407407,Pet Supplies,6.0,3.0,18.0,0,377,12.4,2.1774193548387095,127.29677419354839,1,0.037037037037037035,0,3,3.074981279254427,-1.164723788586945,High-Value Loyal
110115,2024-08-20,London,Social,30.0,False,True,1,3.2,0,0,24.0,3.0,181.13,60.376666666666665,9.17,94.08651568281894,139.0,3.0,0.3333333333333333,Garden,0.0,0.0,3.0,0,164,5.4,0.5555555555555555,33.54259259259259,1,0.3333333333333333,2,0,-0.42684844892416224,-0.15717010542130058,Emerging Customers
110116,2024-03-04,South East,Affiliate,21.0,True,True,3,3.7,0,0,5.0,15.0,895.38,59.692,60.36,22.910866479841893,308.0,7.0,0.13333333333333333,Toys & Kids,6.0,0.0,9.0,0,333,10.9,1.3761467889908257,82.14495412844036,2,0.2,0,1,2.096599854407216,-1.202646214025509,High-Value Loyal
110117,2023-06-24,South West,Paid Search,32.0,True,True,2,5.0,0,0,9.0,5.0,112.31,22.462,20.63,9.904290484431483,383.0,3.0,0.0,Garden,2.0,0.0,3.0,0,587,19.3,0.25906735751295334,5.819170984455958,2,0.4,3,0,-1.1137127879905626,0.125477990690513,At-Risk / Lapsing
110118,2025-01-02,London,Paid Search,63.0,True,False,1,4.8,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,29,1.0,0.0,0.0,1,1.0,1,2,-4.374444251776769,-0.6852399574960195,New / Low Engagement
110119,2023-11-12,Scotland,Paid Search,34.0,False,False,2,2.9,0,0,114.0,10.0,466.52,46.652,47.825,15.906558256126797,245.0,5.0,0.0,Fashion,4.0,0.0,6.0,0,446,14.7,0.6802721088435374,31.736054421768706,0,0.2,3,1,0.31330682953853595,0.7077734447005065,At-Risk / Lapsing
110120,2023-03-05,Wales,Email,43.0,True,True,0,3.9,0,1,6.0,29.0,2166.78,74.71655172413794,68.4,31.375628767275277,370.0,10.0,0.06896551724137931,Pet Supplies,13.0,1.0,15.0,0,698,22.9,1.2663755458515285,94.61921397379915,2,0.0,0,3,3.6257391709335884,-0.056772325932764794,High-Value Loyal
110121,2023-10-05,London,Referral,24.0,True,True,1,3.0,0,0,24.0,10.0,467.03,46.702999999999996,42.205,19.44158318313266,370.0,6.0,0.2,Homeware,4.0,1.0,5.0,0,484,15.9,0.6289308176100629,29.372955974842764,2,0.1,3,1,0.6742231080592774,0.5588566797851623,At-Risk / Lapsing
110122,2023-03-03,North East,Referral,58.0,True,False,0,5.0,0,0,377.0,1.0,78.97,78.97,78.97,0.0,0.0,1.0,0.0,Toys & Kids,0.0,1.0,0.0,0,700,23.0,0.043478260869565216,3.433478260869565,1,0.0,3,0,-1.6143156385683048,2.5357034198700754,At-Risk / Lapsing
110123,2022-12-03,Scotland,Affiliate,37.0,True,True,1,3.9,0,0,4.0,35.0,2207.88,63.08228571428572,61.87,33.643446095935005,368.0,9.0,0.05714285714285714,Homeware,12.0,3.0,20.0,0,790,26.0,1.3461538461538463,84.91846153846154,2,0.02857142857142857,0,3,3.595647176293679,-0.1192321183601747,High-Value Loyal
110124,2024-02-27,Scotland,Social,35.0,True,False,3,3.9,0,1,69.0,8.0,449.70000000000005,56.212500000000006,41.205,59.11232014442626,254.0,5.0,0.125,Books & Media,4.0,2.0,2.0,0,339,11.1,0.7207207207207208,40.513513513513516,1,0.375,2,0,0.4410910284436687,0.4313684637133488,Emerging Customers
110125,2023-11-23,South West,Email,39.0,False,True,2,4.2,0,0,35.0,10.0,366.64,36.664,35.53,14.485089805267576,329.0,6.0,0.0,Electronics,1.0,1.0,8.0,0,435,14.3,0.6993006993006993,25.639160839160837,1,0.2,2,0,0.30043878597858964,0.14756851737730925,Emerging Customers
110126,2023-07-14,South West,Organic,74.0,False,False,0,4.4,0,0,8.0,32.0,2124.76,66.39875,65.305,27.04724608842353,377.0,10.0,0.09375,Books & Media,9.0,6.0,17.0,0,567,18.6,1.7204301075268815,114.23440860215054,0,0.0,0,3,3.647054961795737,-0.5466896837599114,High-Value Loyal
110127,2022-11-29,Scotland,Email,47.0,False,True,1,2.8,0,0,7.0,28.0,1686.2,60.221428571428575,60.879999999999995,24.01383717071005,385.0,9.0,0.07142857142857142,Groceries,10.0,3.0,15.0,0,794,26.1,1.0727969348659003,64.60536398467433,1,0.03571428571428571,0,3,3.0404617947231594,0.279339548663577,High-Value Loyal
110128,2022-05-10,London,Email,39.0,True,False,3,4.3,0,0,17.0,32.0,2293.25,71.6640625,70.29,34.176437729332406,348.0,10.0,0.0,Toys & Kids,11.0,3.0,18.0,0,997,32.8,0.9756097560975611,69.91615853658537,1,0.09375,0,3,3.5573326863494317,1.2646325490528048,High-Value Loyal
110129,2024-11-07,North East,Organic,18.0,True,True,0,4.1,0,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,85,2.8,0.0,0.0,2,0.0,1,2,-4.438534639507292,0.040697677061900465,New / Low Engagement
110130,2024-07-21,London,Paid Search,59.0,False,False,2,3.9,0,1,3.0,17.0,1209.1,71.12352941176471,75.84,31.57124263890647,176.0,9.0,0.17647058823529413,Sports & Outdoors,7.0,2.0,8.0,0,194,6.4,2.65625,188.92187499999997,0,0.11764705882352941,0,3,3.3622547176657958,-2.3413556619464373,High-Value Loyal
110131,2023-02-09,Wales,Paid Search,32.0,True,False,1,3.9,0,1,10.0,36.0,2505.96,69.61,65.39500000000001,38.980920681057,380.0,10.0,0.1388888888888889,Pet Supplies,7.0,5.0,24.0,0,722,23.7,1.518987341772152,105.73670886075949,1,0.027777777777777776,0,3,3.861808489937148,0.21969210742538767,High-Value Loyal
110132,2023-09-27,Scotland,Referral,30.0,True,False,0,3.9,0,1,254.0,2.0,17.17,8.585,8.585,3.6840263299819114,80.0,2.0,0.0,Garden,0.0,0.0,2.0,0,492,16.2,0.1234567901234568,1.0598765432098767,1,0.0,3,0,-2.857240249748979,1.5238878945380667,At-Risk / Lapsing
110133,2023-12-16,Yorkshire,Social,31.0,False,False,0,3.4,0,0,17.0,10.0,376.07,37.607,36.685,22.4396237094614,353.0,6.0,0.1,Sports & Outdoors,8.0,1.0,1.0,0,412,13.5,0.7407407407407407,27.857037037037035,0,0.0,2,1,0.46171353722685166,-0.20409668183184834,Emerging Customers
110134,2023-11-26,Unknown,Organic,60.0,False,False,3,3.4,0,0,279.0,2.0,54.769999999999996,27.384999999999998,27.384999999999998,5.4517932829482785,15.0,2.0,0.0,Homeware,2.0,0.0,0.0,0,432,14.2,0.14084507042253522,3.8570422535211266,0,1.5,3,0,-2.279939107989477,1.4038257200906796,At-Risk / Lapsing
110135,2023-04-01,Unknown,Affiliate,40.0,False,False,0,4.4,0,0,6.0,14.0,493.81,35.27214285714286,34.49,13.981523070203666,384.0,8.0,0.21428571428571427,Fashion,6.0,0.0,8.0,0,671,22.0,0.6363636363636364,22.44590909090909,0,0.0,0,1,1.191325331774255,0.25007827755480877,High-Value Loyal
110136,2024-02-08,South East,Organic,21.0,True,True,1,3.2,0,0,26.0,9.0,258.32,28.702222222222222,27.75,8.9432261765229,275.0,7.0,0.0,Fashion,1.0,0.0,8.0,0,358,11.8,0.7627118644067796,21.89152542372881,2,0.1111111111111111,2,0,0.12354799482548216,-0.1862957164447422,Emerging Customers
110137,2024-03-14,Wales,Organic,38.0,True,False,1,4.3,0,0,260.0,3.0,140.69,46.89666666666667,43.95,20.013361370178007,70.0,3.0,0.0,Fashion,1.0,0.0,2.0,0,323,10.6,0.2830188679245283,13.272641509433962,1,0.3333333333333333,3,0,-1.3392332236168254,1.073672121830669,At-Risk / Lapsing
110138,2023-10-31,East Of England,Email,30.0,False,True,0,3.8,0,0,76.0,4.0,138.59,34.6475,38.230000000000004,9.620742781441912,310.0,3.0,0.25,Groceries,1.0,2.0,1.0,0,458,15.0,0.26666666666666666,9.239333333333333,1,0.0,3,0,-1.1780149601825496,1.2901531568678135,At-Risk / Lapsing
110139,2024-01-08,West Midlands,Organic,46.0,False,False,0,4.6,0,0,9.0,34.0,2856.53,84.01558823529412,80.175,30.925287700205207,385.0,10.0,0.058823529411764705,Books & Media,10.0,3.0,21.0,0,389,12.8,2.65625,223.16640625,0,0.0,0,3,4.425154789531164,-1.345622355758423,High-Value Loyal
110140,2023-05-24,Unknown,Organic,36.0,True,True,1,2.2,0,0,18.0,20.0,1216.4,60.82000000000001,62.935,20.632532053709948,312.0,9.0,0.0,Electronics,4.0,3.0,13.0,0,618,20.3,0.9852216748768473,59.92118226600986,2,0.05,0,1,2.3724003519157244,0.29420332771297425,High-Value Loyal
